Model	Count	Correct	False Positive	False Negative	PredictY	PredictN	Image Key	Prompt
./answers/First,.json	1789	1	0	0	1	0	An arched doorway sits under the stairway in one of the images.##test1/test1-697-0-img0.png##test1/test1-697-0-img1.png	First,##the railing is made of wood##this is a staircase
./answers/Let's think.json	1780	1	0	0	1	0	An arched doorway sits under the stairway in one of the images.##test1/test1-697-0-img0.png##test1/test1-697-0-img1.png	Let's think##the railing is made of wood##this is a staircase
./answers/Let's think.json	1786	1	0	0	0	1	In one image, the top rail of bannisters of both sides of stairs curve around in a circular pattern at the bottom of a set of stairs.##test1/test1-391-0-img0.png##test1/test1-391-0-img1.png	Let's think##3d visualisation of a carpeted staircase##this is a staircase
./answers/Let's think.json	1789	1	0	0	0	1	One image shows a staircase with white spindles and two wooden rails that curve outward at the landing.##test1/test1-391-0-img0.png##test1/test1-391-0-img1.png	Let's think##3d visualisation of a carpeted staircase##this is a staircase
./answers/caption.json	1800	1	0	0	1	0	There are two levels of stair with slotted stairs and a metal railing.##test1/test1-801-3-img0.png##test1/test1-801-3-img1.png	a living room with a fireplace and wooden stairs##a staircase with a wooden post and a person walking up the stairs##
./answers/Firstly,.json	1804	1	0	0	1	0	There are two levels of stair with slotted stairs and a metal railing.##test1/test1-801-3-img0.png##test1/test1-801-3-img1.png	Firstly,##fireplace on the second floor##a view of the stairs
./answers/First,.json	1804	1	0	0	1	0	There are two levels of stair with slotted stairs and a metal railing.##test1/test1-801-3-img0.png##test1/test1-801-3-img1.png	First,##fireplace on the second floor##a close up look at this staircase's wooden treads and hand rails.
./answers/Let's think.json	1795	1	0	0	1	0	There are two levels of stair with slotted stairs and a metal railing.##test1/test1-801-3-img0.png##test1/test1-801-3-img1.png	Let's think##fireplace on the second floor##stairs made of hand hewn timbers from the property.
./answers/caption.json	1801	1	0	0	1	0	One of the images has only one flight of stairs visible.##test1/test1-128-0-img0.png##test1/test1-128-0-img1.png	a staircase in a living room with wooden stairs##a flight of stairs with a glass railing in a room##
./answers/Firstly,.json	1805	1	0	0	1	0	One of the images has only one flight of stairs visible.##test1/test1-128-0-img0.png##test1/test1-128-0-img1.png	Firstly,##a set of stairs##this is a staircase
./answers/First,.json	1805	1	0	0	1	0	One of the images has only one flight of stairs visible.##test1/test1-128-0-img0.png##test1/test1-128-0-img1.png	First,##a set of stairs##this is a staircase
./answers/Let's think.json	1796	1	0	0	1	0	One of the images has only one flight of stairs visible.##test1/test1-128-0-img0.png##test1/test1-128-0-img1.png	Let's think##stairs to the second floor##stairs made of glass for a contemporary appearance
./answers/Firstly,.json	1807	1	0	0	0	1	One of the images has only one flight of stairs visible.##test1/test1-128-3-img0.png##test1/test1-128-3-img1.png	Firstly,##the stairs are wooden##a set of stairs
./answers/First,.json	1807	1	0	0	0	1	One of the images has only one flight of stairs visible.##test1/test1-128-3-img0.png##test1/test1-128-3-img1.png	First,##the stairs are wooden##a set of stairs
./answers/Firstly,.json	1810	1	0	0	0	1	The stairway railings are all dark colored.##test1/test1-298-0-img0.png##test1/test1-298-0-img1.png	Firstly,##the railing is made of wood##yes
./answers/First,.json	1810	1	0	0	0	1	The stairway railings are all dark colored.##test1/test1-298-0-img0.png##test1/test1-298-0-img1.png	First,##a view of banister##yes
./answers/Firstly,.json	1813	1	0	0	0	1	Both crabs are standing on solid ground.##test1/test1-381-1-img0.png##test1/test1-381-1-img1.png	Firstly,##a crab##the crab is brown
./answers/Let's think.json	1804	1	0	0	0	1	Both crabs are standing on solid ground.##test1/test1-381-1-img0.png##test1/test1-381-1-img1.png	Let's think##crab##crab on the boat
./answers/caption.json	1810	1	0	0	0	1	Both crabs are standing on solid ground.##test1/test1-381-0-img0.png##test1/test1-381-0-img1.png	a white bowl filled with crabs on a table##a close up of a crab in the water##
./answers/Firstly,.json	1814	1	0	0	0	1	Both crabs are standing on solid ground.##test1/test1-381-0-img0.png##test1/test1-381-0-img1.png	Firstly,##food in a bowl##a group of crabs
./answers/First,.json	1814	1	0	0	0	1	Both crabs are standing on solid ground.##test1/test1-381-0-img0.png##test1/test1-381-0-img1.png	First,##food in a bowl##a group of crabs
./answers/Let's think.json	1805	1	0	0	0	1	Both crabs are standing on solid ground.##test1/test1-381-0-img0.png##test1/test1-381-0-img1.png	Let's think##food##a crab
./answers/caption.json	1812	1	0	0	0	1	A hand is touching the back claws of a purplish crab that is rightside-up in one image.##test1/test1-381-3-img0.png##test1/test1-381-3-img1.png	a crab is laying on the sand on a beach##a crab sitting on top of a body of water##
./answers/caption.json	1814	1	0	0	1	0	A hand is touching the back claws of a purplish crab that is rightside-up in one image.##test1/test1-381-1-img0.png##test1/test1-381-1-img1.png	a person holding a large crab in their hand##a close up of a crab on a boat in the water##
./answers/Firstly,.json	1818	1	0	0	1	0	A hand is touching the back claws of a purplish crab that is rightside-up in one image.##test1/test1-381-1-img0.png##test1/test1-381-1-img1.png	Firstly,##a crab##the crab is brown
./answers/First,.json	1818	1	0	0	1	0	A hand is touching the back claws of a purplish crab that is rightside-up in one image.##test1/test1-381-1-img0.png##test1/test1-381-1-img1.png	First,##a crab##this is a crab
./answers/Let's think.json	1809	1	0	0	1	0	A hand is touching the back claws of a purplish crab that is rightside-up in one image.##test1/test1-381-1-img0.png##test1/test1-381-1-img1.png	Let's think##crab##crab on the boat
./answers/caption.json	1827	1	0	0	0	1	One of the crabs is resting on sand.##test1/test1-567-1-img0.png##test1/test1-567-1-img1.png	a pile of crabs sitting on top of a table##a person reaching for some crabs on a table##
./answers/Let's think.json	1822	1	0	0	0	1	One of the crabs is resting on sand.##test1/test1-567-1-img0.png##test1/test1-567-1-img1.png	Let's think##the crabs##the crabs
./answers/caption.json	1828	1	0	0	0	1	One of the crabs is resting on sand.##test1/test1-567-3-img0.png##test1/test1-567-3-img1.png	two pictures of a crab on a white background##a diagram of a crab with the different parts##
./answers/caption.json	1829	1	0	0	1	0	One of the crabs is resting on sand.##test1/test1-567-0-img0.png##test1/test1-567-0-img1.png	a red crab sitting on top of a road##a person holding a crab in their hands##
./answers/Firstly,.json	1833	1	0	0	1	0	One of the crabs is resting on sand.##test1/test1-567-0-img0.png##test1/test1-567-0-img1.png	Firstly,##this is a crab##the crab is brown
./answers/First,.json	1833	1	0	0	1	0	One of the crabs is resting on sand.##test1/test1-567-0-img0.png##test1/test1-567-0-img1.png	First,##this is a crab##the claws are black
./answers/Let's think.json	1824	1	0	0	1	0	One of the crabs is resting on sand.##test1/test1-567-0-img0.png##test1/test1-567-0-img1.png	Let's think##a crab##crab
./answers/caption.json	1830	1	0	0	1	0	One of the crabs is resting on sand.##test1/test1-567-2-img0.png##test1/test1-567-2-img1.png	two crabs on a cutting board with a measuring tape##a large brown crab sitting on the sand##
./answers/First,.json	1834	1	0	0	1	0	One of the crabs is resting on sand.##test1/test1-567-2-img0.png##test1/test1-567-2-img1.png	First,##a piece of food.##food on the ground
./answers/Let's think.json	1825	1	0	0	1	0	One of the crabs is resting on sand.##test1/test1-567-2-img0.png##test1/test1-567-2-img1.png	Let's think##a piece of meat##a rock
./answers/caption.json	1838	1	0	0	0	1	Every single crab is on a plate, ready to eat.##test1/test1-778-3-img0.png##test1/test1-778-3-img1.png	a person is washing a crab in their hands##a large lobster on a plate with lemon slices##
./answers/caption.json	1840	1	0	0	0	1	Every single crab is on a plate, ready to eat.##test1/test1-778-2-img0.png##test1/test1-778-2-img1.png	a pile of crabs stacked on top of each other##a plate of crabs on a table with french fries##
./answers/caption.json	1843	1	0	0	1	0	Crabs are stacked on top of one another.##test1/test1-778-1-img0.png##test1/test1-778-1-img1.png	a plate of seafood and vegetables on a table##a bowl of red crabs on a table##
./answers/Firstly,.json	1847	1	0	0	1	0	Crabs are stacked on top of one another.##test1/test1-778-1-img0.png##test1/test1-778-1-img1.png	Firstly,##shrimp on the plate##food on the plate
./answers/First,.json	1847	1	0	0	1	0	Crabs are stacked on top of one another.##test1/test1-778-1-img0.png##test1/test1-778-1-img1.png	First,##a view of food##food on the plate
./answers/Let's think.json	1838	1	0	0	1	0	Crabs are stacked on top of one another.##test1/test1-778-1-img0.png##test1/test1-778-1-img1.png	Let's think##green beans##crab
./answers/Firstly,.json	1848	1	0	0	1	0	Crabs are stacked on top of one another.##test1/test1-778-2-img0.png##test1/test1-778-2-img1.png	Firstly,##food on the plate##a view of food
./answers/First,.json	1848	1	0	0	1	0	Crabs are stacked on top of one another.##test1/test1-778-2-img0.png##test1/test1-778-2-img1.png	First,##food on the plate##a view of food
./answers/Let's think.json	1839	1	0	0	1	0	Crabs are stacked on top of one another.##test1/test1-778-2-img0.png##test1/test1-778-2-img1.png	Let's think##a stack of food##a view of food
./answers/caption.json	1846	1	0	0	0	1	In at least one image there is a single two tone colored crab facing forward being view from aerial position.##test1/test1-904-2-img0.png##test1/test1-904-2-img1.png	a red crab walking in the sand on a beach##a large lobster sitting on top of a table##
./answers/caption.json	1848	1	0	0	1	0	All crabs are viewed from the top instead of head-on and are positioned with their faces in the front.##test1/test1-904-1-img0.png##test1/test1-904-1-img1.png	a brown crab sitting on top of a table##a wood carving of a crab on the ground##
./answers/Firstly,.json	1852	1	0	0	1	0	All crabs are viewed from the top instead of head-on and are positioned with their faces in the front.##test1/test1-904-1-img0.png##test1/test1-904-1-img1.png	Firstly,##this is a crab##a brown crustacean
./answers/First,.json	1852	1	0	0	1	0	All crabs are viewed from the top instead of head-on and are positioned with their faces in the front.##test1/test1-904-1-img0.png##test1/test1-904-1-img1.png	First,##this is a crab##a brown crustacean
./answers/Let's think.json	1843	1	0	0	1	0	All crabs are viewed from the top instead of head-on and are positioned with their faces in the front.##test1/test1-904-1-img0.png##test1/test1-904-1-img1.png	Let's think##crab##a crab
./answers/caption.json	1851	1	0	0	1	0	There are red crabs on the left and dark (grey?) crabs on the right.##test1/test1-521-0-img0.png##test1/test1-521-0-img1.png	a person holding a crab on top of four paper plates##a pile of crabs sitting on top of each other##
./answers/Firstly,.json	1855	1	0	0	1	0	There are red crabs on the left and dark (grey?) crabs on the right.##test1/test1-521-0-img0.png##test1/test1-521-0-img1.png	Firstly,##a view of food##crabs in a box
./answers/First,.json	1855	1	0	0	1	0	There are red crabs on the left and dark (grey?) crabs on the right.##test1/test1-521-0-img0.png##test1/test1-521-0-img1.png	First,##a view of food##crabs in a box
./answers/Let's think.json	1846	1	0	0	1	0	There are red crabs on the left and dark (grey?) crabs on the right.##test1/test1-521-0-img0.png##test1/test1-521-0-img1.png	Let's think##the crab##crabs
./answers/caption.json	1853	1	0	0	1	0	There are red crabs on the left and dark (grey?) crabs on the right.##test1/test1-521-1-img0.png##test1/test1-521-1-img1.png	four crabs stacked on top of each other on a table##a bowl full of blue crabs on a table##
./answers/Firstly,.json	1857	1	0	0	1	0	There are red crabs on the left and dark (grey?) crabs on the right.##test1/test1-521-1-img0.png##test1/test1-521-1-img1.png	Firstly,##claws of the crab##crabs in a bucket
./answers/First,.json	1857	1	0	0	1	0	There are red crabs on the left and dark (grey?) crabs on the right.##test1/test1-521-1-img0.png##test1/test1-521-1-img1.png	First,##claws of the crab##crabs in a bucket
